Department,course,level,Class,term,percent
HCSE,RHT 4430,Undergraduate,Hospitality Marketing,Spr 17-18,38.9
HCSE,RHT 4700,Undergraduate,Casino Management II,Spr 17-18,
HCSE,RHT 4750,Undergraduate,Casino Marketing,Spr 17-18,
HCSE,RHT 4920,Undergraduate,Hospitality Practicum,Spr 17-18,30
HCSE,RHT 4930,Undergraduate,Independent Study in Hosp,Spr 17-18,44.4
HCSE,T3 4725,Undergraduate,Women and Leadership,Spr 17-18,
RSP,COED 5212,Graduate,Elite Athlete,Spr 17-18,
RSP,COED 5213,Graduate,Skill Acquisition,Spr 17-18,
RSP,COED 5300,Graduate,Readings in Coaching,Spr 17-18,
RSP,COED 5305,Graduate,Issues in Athletic Coaching,Spr 17-18,
RSP,COED 5900,Graduate,Special Topics in COED,Spr 17-18,43.3
RSP,COED 5901,Graduate,Coaching Symposium,Spr 17-18,
RSP,COED 5911,Graduate,Instructional Experience,Spr 17-18,100
RSP,COED 6100,Graduate,Coaching Workshop I,Spr 17-18,
RSP,COED 6110,Graduate,Foundations of Coaching I,Spr 17-18,
RSP,COED 6120,Graduate,Mgt and Leadership in Sport,Spr 17-18,
RSP,COED 6130,Graduate,Finance for Sport Coaches,Spr 17-18,
RSP,COED 6140,Graduate,Psychology of Coaching,Spr 17-18,86.7
RSP,COED 6150,Graduate,Injury Prevention & Risk Mgt.,Spr 17-18,82.5
RSP,COED 6160,Graduate,Perf and Cond for Coaches,Spr 17-18,83.3
RSP,COED 6170,Graduate,Ethics and Diversity,Spr 17-18,
RSP,COED 6190,Graduate,Coaching through Games,Spr 17-18,46.7
RSP,COED 6200,Graduate,Research and Analysis Methods,Spr 17-18,
RSP,COED 6230,Graduate,Applying Research,Spr 17-18,
RSP,COED 6330,Graduate,Analysis of Sport Performance,Spr 17-18,
RSP,COED 6340,Graduate,Performance Recovery,Spr 17-18,
RSP,COED 6400,Graduate,Coaching Performance Eval,Spr 17-18,32.5
RSP,COED 6920,Graduate,Practicum,Spr 17-18,60
RSP,COED 6930,Graduate,Guided Independent Study,Spr 17-18,0
RSP,COED 6940,Graduate,Research Dynamics,Spr 17-18,20
RSP,COED 6941,Graduate,Special Problems,Spr 17-18,100
RSP,COED 6950,Graduate,Thesis,Spr 17-18,0
RSP,REC 5400,Graduate,Environmental Interpretation,Spr 17-18,
RSP,REC 5430,Graduate,Marketing for Recreation,Spr 17-18,100
RSP,REC 5460,Graduate,Parks & Protected Areas,Spr 17-18,60
RSP,REC 5550,Graduate,Principles of Ecotourism,Spr 17-18,20
RSP,REC 5560,Graduate,Ecotourism Destinations,Spr 17-18,
RSP,REC 5620,Graduate,Convention & Event Planning,Spr 17-18,80
RSP,REC 5740,Graduate,Facilitating the Adventure Exp,Spr 17-18,
RSP,REC 5800,Graduate,Wilderness Literature,Spr 17-18,60
RSP,REC 5901,Graduate,Instructional Experience,Spr 17-18,24
RSP,REC 6010,Graduate,Trends and Global Iss in Rec,Spr 17-18,
RSP,REC 6011,Graduate,Finance and Marketing of Rec,Spr 17-18,
RSP,REC 6080,Graduate,Research Meth and Stat App,Spr 17-18,44
RSP,REC 6170,Graduate,Leisure and Sport in Society,Spr 17-18,
RSP,REC 6490,Graduate,Administration of Recreation,Spr 17-18,44
RSP,REC 6750,Graduate,Adventure Programming,Spr 17-18,
RSP,REC 6800,Graduate,Phil Experiential Education,Spr 17-18,28
RSP,REC 6920,Graduate,Practicum,Spr 17-18,20
RSP,REC 6930,Graduate,Guided Independent Study,Spr 17-18,20
RSP,REC 6932,Graduate,Special Problems,Spr 17-18,4
RSP,REC 6940,Graduate,Research Dynamics,Spr 17-18,13.3
RSP,REC 6950,Graduate,Thesis,Spr 17-18,0
RSP,COED 2120,Undergraduate,Intro to Coaching,Spr 17-18,
RSP,COED 2130,Undergraduate,Youth and Sports,Spr 17-18,43
RSP,COED 2515,Undergraduate,Tech and Tactics: Strength,Spr 17-18,
RSP,COED 2610,Undergraduate,Techniques & Tactics: Baseball,Spr 17-18,
RSP,COED 2611,Undergraduate,Tech and Tactics; Basketball,Spr 17-18,
RSP,COED 2613,Undergraduate,Tech and Tactics: Football,Spr 17-18,
RSP,COED 2614,Undergraduate,Tech and Tactics: Ice Hockey,Spr 17-18,
RSP,COED 2616,Undergraduate,Tech and Tactics: Soccer,Spr 17-18,
RSP,COED 2920,Undergraduate,Practicum in Coaching,Spr 17-18,100
RSP,COED 3130,Undergraduate,Human Dynamics in Sport,Spr 17-18,72
RSP,COED 3210,Undergraduate,Coaching Golf,Spr 17-18,
RSP,COED 3212,Undergraduate,Coaching Track and Field,Spr 17-18,
RSP,COED 3214,Undergraduate,Coaching Strength,Spr 17-18,
RSP,COED 3311,Undergraduate,Coaching Basketball,Spr 17-18,28
RSP,COED 3313,Undergraduate,Coaching Football,Spr 17-18,48
RSP,COED 3314,Undergraduate,Coaching Ice Hockey,Spr 17-18,20
RSP,COED 3316,Undergraduate,Coaching Soccer,Spr 17-18,28
RSP,COED 3410,Undergraduate,Ath Officiating: Baseball,Spr 17-18,
RSP,COED 3411,Undergraduate,Ath Officiating: Basketball,Spr 17-18,
RSP,COED 3413,Undergraduate,Ath Officiating: Football,Spr 17-18,
RSP,COED 3515,Undergraduate,Coaching of Strength and Cond,Spr 17-18,
RSP,COED 3610,Undergraduate,Coaching of Baseball,Spr 17-18,
RSP,COED 3611,Undergraduate,Coaching of Basketball,Spr 17-18,
RSP,COED 3613,Undergraduate,Coaching of Football,Spr 17-18,
RSP,COED 3614,Undergraduate,Coaching of Ice Hockey,Spr 17-18,
RSP,COED 3616,Undergraduate,Coaching of Soccer,Spr 17-18,
RSP,COED 4212,Undergraduate,Elite Athlete,Spr 17-18,
RSP,COED 4213,Undergraduate,Skill Acquisition,Spr 17-18,20
RSP,COED 4900,Undergraduate,Special Topics in COED,Spr 17-18,66.7
RSP,COED 4920,Undergraduate,Practicum in Coaching,Spr 17-18,40
RSP,COED 4930,Undergraduate,Independent Study,Spr 17-18,0
RSP,PAW 1000,Undergraduate,Exercise and Conditioning,Spr 17-18,97.5
RSP,PAW 1001,Undergraduate,Aerobic Conditioning,Spr 17-18,
RSP,PAW 1002,Undergraduate,Circuit Training,Spr 17-18,85
RSP,PAW 1003,Undergraduate,Weight Training,Spr 17-18,100
RSP,PAW 1004,Undergraduate,Jogging,Spr 17-18,46.7
RSP,PAW 1005,Undergraduate,Yoga,Spr 17-18,100
RSP,PAW 1100,Undergraduate,Basketball,Spr 17-18,95
RSP,PAW 1102,Undergraduate,Softball,Spr 17-18,100
RSP,PAW 1103,Undergraduate,Fundamentals of Volleyball,Spr 17-18,56
RSP,PAW 1104,Undergraduate,Ultimate Frisbee,Spr 17-18,47.8
RSP,PAW 1105,Undergraduate,Broomball,Spr 17-18,60
RSP,PAW 1106,Undergraduate,Ice Hockey,Spr 17-18,100
RSP,PAW 1107,Undergraduate,Indoor Soccer,Spr 17-18,
RSP,PAW 1108,Undergraduate,Soccer,Spr 17-18,52.5
RSP,PAW 1109,Undergraduate,Flag Football,Spr 17-18,43.3
RSP,PAW 1110,Undergraduate,Team Handball,Spr 17-18,
RSP,PAW 1113,Undergraduate,Netball,Spr 17-18,20
RSP,PAW 1114,Undergraduate,Jokgu,Spr 17-18,8
RSP,PAW 1115,Undergraduate,Futsal,Spr 17-18,26.7
RSP,PAW 1200,Undergraduate,Fundamentals of Racquetball,Spr 17-18,80
RSP,PAW 1201,Undergraduate,Fundamentals of Tennis,Spr 17-18,85.7
RSP,PAW 1202,Undergraduate,Fundamentals of Golf,Spr 17-18,97.9
RSP,PAW 1203,Undergraduate,Badminton,Spr 17-18,78.1
RSP,PAW 1206,Undergraduate,Bowling,Spr 17-18,67.1
RSP,PAW 1208,Undergraduate,Archery,Spr 17-18,94
RSP,PAW 1209,Undergraduate,Fundamentals of Ice Skating,Spr 17-18,92.5
RSP,PAW 1214,Undergraduate,Fundamentals of Tae Kwon Do,Spr 17-18,100
RSP,PAW 1219,Undergraduate,Disc Golf,Spr 17-18,85
RSP,PAW 1220,Undergraduate,Trail Running,Spr 17-18,80
RSP,PAW 1300,Undergraduate,Aqua Aerobics,Spr 17-18,67.5
RSP,PAW 1301,Undergraduate,Fundamentals of Swimming,Spr 17-18,67.5
RSP,PAW 1302,Undergraduate,Fundamentals Swim Conditioning,Spr 17-18,
RSP,PAW 1401,Undergraduate,Fund of Horseback Westen Seat,Spr 17-18,83.3
RSP,PAW 1402,Undergraduate,Int Horseback Western Seat,Spr 17-18,66.7
RSP,PAW 1403,Undergraduate,Adv Horseback Western Seat,Spr 17-18,41.7
RSP,PAW 1410,Undergraduate,Fund of Horseback Hunt Seat,Spr 17-18,75
RSP,PAW 1411,Undergraduate,Int Horseback Hunt Seat,Spr 17-18,41.7
RSP,PAW 1412,Undergraduate,Adv Horseback Hunt Seat,Spr 17-18,0
RSP,PAW 2180,Undergraduate,Life Guard Training,Spr 17-18,4
RSP,PAW 2200,Undergraduate,Water Safety for Instructors,Spr 17-18,5
RSP,PAW 2301,Undergraduate,Intermediate Swimming,Spr 17-18,5
RSP,PAW 2801,Undergraduate,Advanced Swimming,Spr 17-18,
RSP,PAW 3800,Undergraduate,Life Guard Training Instructor,Spr 17-18,0
RSP,PETE 1260,Undergraduate,Skill/Fitness for Coaches & PE,Spr 17-18,66.7
RSP,PETE 2000,Undergraduate,Culture and Physical Activity,Spr 17-18,96.2
RSP,PETE 2020,Undergraduate,Intro to Physical Education,Spr 17-18,
RSP,PETE 2100,Undergraduate,Phys Act and Sport Leadership,Spr 17-18,80
RSP,PETE 2330,Undergraduate,Inclusive PA and Sport,Spr 17-18,52
RSP,PETE 2400,Undergraduate,Sport and Games I,Spr 17-18,
RSP,PETE 2401,Undergraduate,Sport and Games II,Spr 17-18,
RSP,PETE 2900,Undergraduate,Special Topics in PETE,Spr 17-18,100
RSP,PETE 3090,Undergraduate,Tests and Measurements,Spr 17-18,
RSP,PETE 3100,Undergraduate,Teach Early Child PE,Spr 17-18,
RSP,PETE 3700,Undergraduate,Teach Adol/Young Adult PE,Spr 17-18,
RSP,PETE 4000,Undergraduate,Curriculum & Instruction fo PE,Spr 17-18,
RSP,PETE 4050,Undergraduate,Motor Learning,Spr 17-18,73.3
RSP,PETE 4900,Undergraduate,Special Topics in PETE,Spr 17-18,100
RSP,PETE 4910,Undergraduate,Internship in PASC,Spr 17-18,
RSP,PETE 4960,Undergraduate,PASC Seminar,Spr 17-18,
RSP,REC 1081,Undergraduate,Sport Rock Climbing,Spr 17-18,40
RSP,REC 1160,Undergraduate,Stand Up Paddleboarding,Spr 17-18,
RSP,REC 1220,Undergraduate,Scuba Diver,Spr 17-18,77.3
RSP,REC 1920,Undergraduate,Adventure Experience Practicum,Spr 17-18,
RSP,REC 2010,Undergraduate,Rec and Leisure in Society,Spr 17-18,50
RSP,REC 2150,Undergraduate,Outdoor Recreation and Educ,Spr 17-18,96.7
RSP,REC 2750,Undergraduate,Inclusive Recreation,Spr 17-18,93.3
RSP,REC 3050,Undergraduate,Rec Areas and Facilities,Spr 17-18,53.3
RSP,REC 3100,Undergraduate,Recreation Programming,Spr 17-18,70
RSP,REC 3110,Undergraduate,Expedition Planning & Mgmt,Spr 17-18,73.3
RSP,REC 3400,Undergraduate,Environmental Interpretation,Spr 17-18,
RSP,REC 3460,Undergraduate,Parks & Protected Areas,Spr 17-18,100
RSP,REC 3490,Undergraduate,Recreation Administration,Spr 17-18,
RSP,REC 3550,Undergraduate,Ecotourism,Spr 17-18,88
RSP,REC 3620,Undergraduate,Convention & Event Planning,Spr 17-18,76
RSP,REC 3700J,Undergraduate,Writing for Recreation Studies,Spr 17-18,
RSP,REC 3930,Undergraduate,Independent Study,Spr 17-18,12
RSP,REC 4050,Undergraduate,Professional Development,Spr 17-18,
RSP,REC 4100,Undergraduate,Prof Development Seminar Rec,Spr 17-18,
RSP,REC 4430,Undergraduate,Marketing for Recreation,Spr 17-18,48
RSP,REC 4450,Undergraduate,Res and Eval Meth Rec/Leis,Spr 17-18,
RSP,REC 4560,Undergraduate,Ecotourism Destinations,Spr 17-18,3
RSP,REC 4600,Undergraduate,Concpts and Iss in Rec Mgt,Spr 17-18,
RSP,REC 4740,Undergraduate,Facilitating the Adventure Exp,Spr 17-18,
RSP,REC 4800,Undergraduate,Wilderness Literature,Spr 17-18,84
RSP,REC 4850,Undergraduate,Adventure Programming,Spr 17-18,
RSP,REC 4901,Undergraduate,Special Topics,Spr 17-18,0
RSP,REC 4920,Undergraduate,Practicum,Spr 17-18,1.2
RSP,T3 4710,Undergraduate,Sport Aesthetics,Spr 17-18,100
TEDU,EDEL 5150,Graduate,Teaching Reading 4th & 5th Grd,Spr 17-18,
TEDU,EDEL 5370,Graduate,Teaching Math 4th & 5th Grade,Spr 17-18,
TEDU,EDEL 5480,Graduate,Teaching Science 4th & 5th Grd,Spr 17-18,
TEDU,EDEL 5560,Graduate,Teaching Soc Studies 4th & 5th,Spr 17-18,
TEDU,EDSP 5700,Graduate,Nature & Needs Persons Excep,Spr 17-18,
TEDU,EDSP 5720,Graduate,Career Develop Transition Plan,Spr 17-18,32
TEDU,EDSP 5730,Graduate,Assess Special Needs Learners,Spr 17-18,
TEDU,EDSP 5740,Graduate,Sp Nds Learners Behav Manage,Spr 17-18,
TEDU,EDSP 5750,Graduate,Collab Curr Consult Co-Teach,Spr 17-18,48
TEDU,EDSP 5760,Graduate,Current Issues in Special Ed,Spr 17-18,
TEDU,EDSP 5770,Graduate,Methods Learners Mod-Intensive,Spr 17-18,100
TEDU,EDSP 5790,Graduate,Methods & Mat Learner Mild Mod,Spr 17-18,20
TEDU,EDSP 5800,Graduate,Typical & Atyp Early Develop,Spr 17-18,
TEDU,EDSP 5830,Graduate,Method Early Child Spec Educ,Spr 17-18,17.1
TEDU,EDSP 6700,Graduate,Technological Application SpEd,Spr 17-18,90
TEDU,EDSP 6720,Graduate,Adv Instructional Adaptations,Spr 17-18,
TEDU,EDSP 6800,Graduate,Practicum in Mod-Intensive,Spr 17-18,0
TEDU,EDSP 6810,Graduate,Practicum in Mild-Moderate,Spr 17-18,100
TEDU,EDSP 6820,Graduate,Practicum in Early Child Sp Ed,Spr 17-18,100
TEDU,EDSP 6900,Graduate,Special Topics in EDSP,Spr 17-18,20
TEDU,EDTE 5100,Graduate,Principles of Curriculum,Spr 17-18,
TEDU,EDTE 5200,Graduate,Developmental Reading Instruct,Spr 17-18,5
TEDU,EDTE 5210,Graduate,Found of Language & Diversity,Spr 17-18,
TEDU,EDTE 5220,Graduate,Assess/Teach Struggling Reader,Spr 17-18,
TEDU,EDTE 5240,Graduate,Literature for Child & Adoles,Spr 17-18,100
TEDU,EDTE 5260,Graduate,Content Area Reading,Spr 17-18,88
TEDU,EDTE 5270,Graduate,Phonics & Structure Language,Spr 17-18,10
TEDU,EDTE 5300,Graduate,Problems & Pract in Elem Math,Spr 17-18,5
TEDU,EDTE 5400,Graduate,New Prog & Practice in Science,Spr 17-18,
TEDU,EDTE 5510,Graduate,Teach Mid Child Social Studies,Spr 17-18,
TEDU,EDTE 5600,Graduate,Adv Studies of Children & Adol,Spr 17-18,100
TEDU,EDTE 5900,Graduate,Special Topics in EDTE,Spr 17-18,0
TEDU,EDTE 6160,Graduate,Mgmt & Monitor Student Lrng,Spr 17-18,
TEDU,EDTE 6170,Graduate,Intro to Teaching Portfolio,Spr 17-18,76
TEDU,EDTE 6230,Graduate,Coach Teachers in Reading/Lit,Spr 17-18,100
TEDU,EDTE 6670,Graduate,Teacher as Action Researcher,Spr 17-18,
TEDU,EDTE 6900,Graduate,Special Topics in EDTE,Spr 17-18,19.5
TEDU,EDTE 6930,Graduate,Research in Education,Spr 17-18,80
TEDU,EDTE 6931,Graduate,Science Meth (BiolChemEarth),Spr 17-18,
TEDU,EDTE 6932,Graduate,MC Eng Lang Arts Meth,Spr 17-18,
TEDU,EDTE 6932,Graduate,Secondary Eng Lang Arts Meth,Spr 17-18,
TEDU,EDTE 6932L,Graduate,Field Exp Eng Lang Arts Meth,Spr 17-18,
TEDU,EDTE 6940,Graduate,Master's Research Project,Spr 17-18,39.8
TEDU,EDTE 6950,Graduate,Master's Thesis,Spr 17-18,20
TEDU,EDTE 6980,Graduate,Intro Teach Sec Social Studies,Spr 17-18,
TEDU,EDTE 7150,Graduate,Theories of Curr & Curr Change,Spr 17-18,22.5
TEDU,EDTE 7160,Graduate,Observe & Assess Instruction,Spr 17-18,
TEDU,EDTE 7300,Graduate,Curriculum in Mathematics Educ,Spr 17-18,
TEDU,EDTE 7370,Graduate,Piaget's Constructivism,Spr 17-18,
TEDU,EDTE 7400,Graduate,Curriculum Science Education,Spr 17-18,10
TEDU,EDTE 7500,Graduate,Inquiry Clarification Soc Stud,Spr 17-18,
TEDU,EDTE 7900,Graduate,Adv Sem in Education Research,Spr 17-18,10
TEDU,EDTE 7920,Graduate,Curriculum & Instruction Pract,Spr 17-18,10.5
TEDU,EDTE 8000,Graduate,Adv Dynamics of Human Lrng,Spr 17-18,
TEDU,EDTE 8020,Graduate,Dynamic of Change in Education,Spr 17-18,
TEDU,EDTE 8040,Graduate,Writing for Publication,Spr 17-18,5
TEDU,EDTE 8310,Graduate,Practicum in Mathematics,Spr 17-18,
TEDU,EDTE 8500,Graduate,Seminar in Social Studies Curr,Spr 17-18,0
TEDU,EDTE 8510,Graduate,Sem in Social Studies Research,Spr 17-18,0
TEDU,EDTE 8900,Graduate,Special Topics in EDTE,Spr 17-18,4
TEDU,EDTE 8923,Graduate,Practicum in Science Education,Spr 17-18,
TEDU,EDTE 8930,Graduate,Independent Study in Education,Spr 17-18,
TEDU,EDTE 8940,Graduate,Research in Math Education,Spr 17-18,
TEDU,EDTE 8941,Graduate,Research in Science Education,Spr 17-18,
TEDU,EDTE 8950,Graduate,Dissertation,Spr 17-18,7.9
TEDU,EDCR 1010,Undergraduate,Democracy and Education,Spr 17-18,
TEDU,EDCR 2010,Undergraduate,Childhood in America: Elem Sch,Spr 17-18,
TEDU,EDCR 2015,Undergraduate,Childhood in America: High Sch,Spr 17-18,50
TEDU,EDCR 2100,Undergraduate,Intro to Democratic Classroom,Spr 17-18,50
TEDU,EDCR 3100,Undergraduate,Adv Methods Democratic Clsrm,Spr 17-18,
TEDU,EDCR 4010,Undergraduate,Exhibition in Democratic Educa,Spr 17-18,
TEDU,EDEC 1001,Undergraduate,Intro EarlyChildhood Education,Spr 17-18,96.7
TEDU,EDEC 1600,Undergraduate,Intro to Child Development,Spr 17-18,84.7
TEDU,EDEC 2001,Undergraduate,Sophomore Clinical Experience,Spr 17-18,54
TEDU,EDEC 2100,Undergraduate,Children's Literature & Story,Spr 17-18,68.3
TEDU,EDEC 2301,Undergraduate,Emergent Math and Science,Spr 17-18,63.3
TEDU,EDEC 2400,Undergraduate,Infant-Toddler Ed: Dev & Curr,Spr 17-18,52.2
TEDU,EDEC 2500,Undergraduate,Emergent Literacy and Reading,Spr 17-18,96.7
TEDU,EDEC 2600,Undergraduate,Global Early Childhood Ed,Spr 17-18,
TEDU,EDEC 2900,Undergraduate,Special Topics in EDEC,Spr 17-18,3
TEDU,EDEC 2929,Undergraduate,PK Practicum Seminar,Spr 17-18,0
TEDU,EDEC 3002,Undergraduate,Junior Clinical Experiences I,Spr 17-18,
TEDU,EDEC 3003,Undergraduate,Junior Clinical Experiences II,Spr 17-18,39.2
TEDU,EDEC 3110,Undergraduate,Methods of Teach Rdg Grs 1-3,Spr 17-18,83.3
TEDU,EDEC 3120,Undergraduate,Obser Yng Children for Reading,Spr 17-18,17.4
TEDU,EDEC 3300,Undergraduate,Teaching Children Math P-3,Spr 17-18,80
TEDU,EDEC 3400,Undergraduate,Teaching Children Science P-3,Spr 17-18,78.3
TEDU,EDEC 3500,Undergraduate,Teach Early Child Soc Studies,Spr 17-18,
TEDU,EDEC 3610,Undergraduate,Guidance & Management Early Ch,Spr 17-18,60
TEDU,EDEC 3701,Undergraduate,Diversity Early Childhood Ed,Spr 17-18,61.7
TEDU,EDEC 3801,Undergraduate,Play & Creativity in ECE,Spr 17-18,61.7
TEDU,EDEC 3929,Undergraduate,Practicum Early Childhood Ed,Spr 17-18,0
TEDU,EDEC 4100,Undergraduate,Family School and Community,Spr 17-18,93.3
TEDU,EDEC 4200,Undergraduate,Phil & Theories Child Develop,Spr 17-18,
TEDU,EDEC 4300,Undergraduate,Authentic Assessment in ECE,Spr 17-18,79.2
TEDU,EDEC 4500,Undergraduate,EC Curriculum Princ & Practice,Spr 17-18,100
TEDU,EDHP 2010,Undergraduate,Intro to Applied Research,Spr 17-18,6.7
TEDU,EDHP 2700,Undergraduate,Classroom Learning Processes,Spr 17-18,
TEDU,EDHP 2820,Undergraduate,Ideas and Inquiry in Education,Spr 17-18,
TEDU,EDHP 3530,Undergraduate,Issues in Rural Education,Spr 17-18,
TEDU,EDHP 3930J,Undergraduate,Undergrad Research Project,Spr 17-18,
TEDU,EDHP 4010,Undergraduate,Multicultural Field Experienc,Spr 17-18,0
TEDU,EDMC 3000,Undergraduate,Intro Middle Childhood Educ,Spr 17-18,
TEDU,EDMC 3010,Undergraduate,Curriculum Develop Mid Child,Spr 17-18,76.7
TEDU,EDMC 3100,Undergraduate,Teaching Mid Child Lang Arts,Spr 17-18,
TEDU,EDMC 3210,Undergraduate,Literature for Middle Child,Spr 17-18,
TEDU,EDMC 3300,Undergraduate,Teaching Middle Child Math,Spr 17-18,
TEDU,EDMC 3400,Undergraduate,Teaching Midddle Child Science,Spr 17-18,
TEDU,EDMC 3500,Undergraduate,Teach Mid Child Social Studies,Spr 17-18,
TEDU,EDSE 3500,Undergraduate,Secondary Planning &  Instruct,Spr 17-18,66.7
TEDU,EDSE 3510,Undergraduate,Secondary Teaching & Learning,Spr 17-18,85.6
TEDU,EDSE 4400C,Undergraduate,Secondary Sch Science Methods,Spr 17-18,
TEDU,EDSE 4790,Undergraduate,Intro to Teaching Soc Studies,Spr 17-18,
TEDU,EDSE 4790L,Undergraduate,Teach Sec Social Studies Field,Spr 17-18,
TEDU,EDSP 2710,Undergraduate,Intro to Special Education,Spr 17-18,83.3
TEDU,EDSP 3550,Undergraduate,Technological Application SpEd,Spr 17-18,
TEDU,EDSP 3600,Undergraduate,Field Experience SpEd Mild-Mod,Spr 17-18,
TEDU,EDSP 3610,Undergraduate,Field Experience Mod-Intensive,Spr 17-18,
TEDU,EDSP 3700,Undergraduate,Class Management Special Needs,Spr 17-18,
TEDU,EDSP 3760,Undergraduate,Methods for Learners Mild-Mod,Spr 17-18,36.7
TEDU,EDSP 3770,Undergraduate,Career Dev Tran Plan Spec Need,Spr 17-18,77.1
TEDU,EDSP 4600,Undergraduate,Field Exp Mild to Moderate,Spr 17-18,36.7
TEDU,EDSP 4610,Undergraduate,Field Exp Moderate-Intensive,Spr 17-18,60
TEDU,EDSP 4730,Undergraduate,Current Issues in Special Ed,Spr 17-18,
TEDU,EDSP 4750,Undergraduate,Methods Learners Mod-Intensive,Spr 17-18,60
TEDU,EDSP 4770,Undergraduate,Collab Curr Consult Co-Teach,Spr 17-18,74.3
TEDU,EDSP 4850,Undergraduate,Assess Special Needs Learners,Spr 17-18,
TEDU,EDTE 1000,Undergraduate,Intro to Teacher Education,Spr 17-18,72
TEDU,EDTE 2000,Undergraduate,Learning & Human Development,Spr 17-18,94.2
TEDU,EDTE 2010,Undergraduate,Char Learnr w/Exceptionalities,Spr 17-18,92.5
TEDU,EDTE 2020,Undergraduate,Field Experience in Education,Spr 17-18,88
TEDU,EDTE 2200,Undergraduate,Phonics/Structure of Language,Spr 17-18,100
TEDU,EDTE 2500,Undergraduate,Issues in Global Education,Spr 17-18,46.7
TEDU,EDTE 3250,Undergraduate,Developmental Reading Instruct,Spr 17-18,88
TEDU,EDTE 3710,Undergraduate,Adaptations Early Chld Learner,Spr 17-18,78.3
TEDU,EDTE 3720,Undergraduate,Adaptations Middle Chld Learnr,Spr 17-18,
TEDU,EDTE 3730,Undergraduate,Adaptations Adoles-Young Adult,Spr 17-18,66.7
TEDU,EDTE 4200,Undergraduate,Tchg Rdg In Content,Spr 17-18,24.1
TEDU,EDTE 4210,Undergraduate,Rdg Instruct Diag Remed Class,Spr 17-18,28
TEDU,EDTE 4220,Undergraduate,Assess/Teach Struggling Reader,Spr 17-18,
TEDU,EDTE 4230,Undergraduate,Reading Practicum,Spr 17-18,
TEDU,EDTE 4900,Undergraduate,Special Topics in EDTE,Spr 17-18,23.3
C&HE,EDCE 6200,Graduate,Foundations of Counseling,Sum 17-18,
C&HE,EDCE 6220,Graduate,Career Development,Sum 17-18,
C&HE,EDCE 6240,Graduate,Professional School Counseling,Sum 17-18,
C&HE,EDCE 6260,Graduate,Med Psycho Issues- Rehab,Sum 17-18,
C&HE,EDCE 6290,Graduate,Job Placement Theory and Tech,Sum 17-18,
C&HE,EDCE 6310,Graduate,Appraisal I,Sum 17-18,
C&HE,EDCE 6450,Graduate,Counseling Over the Lifespan,Sum 17-18,
C&HE,EDCE 6500,Graduate,Group Counseling I,Sum 17-18,
C&HE,EDCE 6550,Graduate,Counseling Theory and Tech,Sum 17-18,
C&HE,EDCE 6620,Graduate,Diag and Treatment Plan,Sum 17-18,
C&HE,EDCE 6750,Graduate,Psychopathology for Counselors,Sum 17-18,
C&HE,EDCE 6810,Graduate,Seminar in Counseling,Sum 17-18,
C&HE,EDCE 6850,Graduate,Multicultural Education,Sum 17-18,
C&HE,EDCE 6860,Graduate,Multicultural Counseling,Sum 17-18,
C&HE,EDCE 6900,Graduate,Special Topics in EDCE,Sum 17-18,10
C&HE,EDCE 6910,Graduate,Field Experience in Counseling,Sum 17-18,0
C&HE,EDCE 6914,Graduate,Counseling Internship,Sum 17-18,
C&HE,EDCE 6915,Graduate,Counseling Internship,Sum 17-18,70.8
C&HE,EDCE 6920,Graduate,Counseling Practicum,Sum 17-18,33.3
C&HE,EDCE 6921,Graduate,Advanced Counseling: School,Sum 17-18,
C&HE,EDCE 6922,Graduate,Adv Prac: Clinical Mental Hlth,Sum 17-18,
C&HE,EDCE 6924,Graduate,Advanced Practicum: Rehab,Sum 17-18,
C&HE,EDCE 6930,Graduate,Readings and Research in Couns,Sum 17-18,0
C&HE,EDCE 7241,Graduate,Introduction to Play Therapy,Sum 17-18,
C&HE,EDCE 7245,Graduate,Counsel Child and Adolescents,Sum 17-18,
C&HE,EDCE 7320,Graduate,Personality Assessment,Sum 17-18,
C&HE,EDCE 7330,Graduate,Couns Assess of Child and Adol,Sum 17-18,
C&HE,EDCE 7390,Graduate,Family Counseling,Sum 17-18,
C&HE,EDCE 7600,Graduate,Addictions Counseling,Sum 17-18,26.7
C&HE,EDCE 7620,Graduate,Legal Ethic Aspects of Counsel,Sum 17-18,
C&HE,EDCE 7700,Graduate,Brief and Solution Focus Ther,Sum 17-18,76.7
C&HE,EDCE 7701,Graduate,Suicide Essentials,Sum 17-18,46.7
C&HE,EDCE 7703,Graduate,Cognitive Therapy,Sum 17-18,43.3
C&HE,EDCE 7704,Graduate,Counsel Term Ill and HIV/AIDS,Sum 17-18,
C&HE,EDCE 7705,Graduate,Rational Emotive Behav Therapy,Sum 17-18,40
C&HE,EDCE 7720,Graduate,Psychiatric Rehabilitation,Sum 17-18,
